가맹점구분번호,상권,업종,risk_score_xgb
22AE6306D0,신금호,주류,0.006029503
22B7683FF6,성수,일식당,0.008839681
22BDEE04F4,마장동,축산물,0.037644394
22EA4127C0,성수,요리주점,0.006659982
231E0650F8,성수,중식당,0.014746264
2324CB55B4,옥수,한식-단품요리일반,0.003041443
2344622681,왕십리,한식-해물/생선,0.004433435
234A71B7B5,금남시장,일식-덮밥/돈가스,0.000190984
235801F5F3,신금호,일식당,0.001583838
2358FEB402,마장동,축산물,0.6564107
235958D75C,성수,한식-해물/생선,0.005941554
235FF4ABE1,왕십리,한식-해물/생선,0.000633755
237D0C814D,왕십리,한식-단품요리일반,0.002081303
2381F744F1,신금호,한식-육류/고기,0.012390592
239818D1A0,장한평자동차,한식-찌개/전골,0.003251227
239B67CD70,옥수,일식-초밥/롤,6.22E-05
23A7CC4CFE,마장동,축산물,0.034781083
23B2C0A1ED,옥수,중식당,0.00206487
23B2E3C466,뚝섬,한식-육류/고기,0.005096928
23B6250706,성수,백반/가정식,0.000302116
23D471DB19,한양대,한식-육류/고기,0.005685028
23D97A4475,한양대,백반/가정식,0.003327834
23E72E19E5,답십리,한식-해물/생선,0.003992036
23E87CC0C5,마장동,축산물,0.00048002
23F50506A9,성수,한식-단품요리일반,0.041947365
2402B1EA00,답십리,백반/가정식,0.004863876
2403DDB210,뚝섬,양식,0.01155931
241A9CFA07,행당,수산물,0.4772458
242ECF834A,답십리,한식-육류/고기,0.000625561
243EFCA58C,마장동,한식-육류/고기,0.001191127
2445E4D19D,성수,카페,0.001622125
244740AC40,답십리,분식,0.04590058
245B7B99B2,왕십리,피자,0.005860486
2477DC6A37,성수,청과물,0.009551543
2485494277,금남시장,카페,0.036610693
248ED10705,성수,이자카야,0.013496708
249C65ED4B,금남시장,호프/맥주,0.0001538
24AA9CA0A5,답십리,중식당,0.000847219
24B47BE5E4,행당,아이스크림/빙수,0.006369221
24CE0F822B,금남시장,양식,0.001591621
24D8120756,신금호,한식-육류/고기,0.029963393
24F5384BB4,성수,카페,0.008233017
25100A92DC,마장동,한식-육류/고기,0.000170141
252CF56BC1,성수,피자,0.004109332
2540E29770,성수,백반/가정식,0.00147485
2541119B6A,왕십리,한식-단품요리일반,0.024960948
255821302B,왕십리,커피전문점,0.005230896
255EEC201D,행당,한식-찌개/전골,0.000136971
256B5CE947,마장동,분식,0.012299472
257C2B26D3,성수,요리주점,0.036917187
259546987D,왕십리,백반/가정식,0.001302566
259A1E16FE,성수,식료품,0.000998469
259AFDA5D8,금남시장,피자,0.054643206
25B296A614,신금호,축산물,0.087242454
25B2D74E6B,왕십리,치킨,0.02244766
25B32948C5,뚝섬,카페,0.012486371
25B6936E82,뚝섬,식료품,0.000566041
25CB7FE229,성수,한식-단품요리일반,0.018296273
25D2E98F3A,왕십리,한식-단품요리일반,0.000423581
25D5913CB4,금남시장,양식,0.013770884
25E23A7190,신금호,식료품,0.00606784
25FA6C0D0D,성수,피자,0.005093297
26034FF5B2,왕십리,백반/가정식,0.047205333
2604CC295C,성수,분식,0.011552132
260F71BF9B,성수,기타세계요리,0.18526308
261CA88AD3,마장동,축산물,0.009350942
2637B87ECB,왕십리,청과물,0.001439654
263A2454D1,금남시장,호프/맥주,0.006335078
266F94FF9C,성수,한식-단품요리일반,0.14022511
268A868E38,뚝섬,카페,0.029623205
26ACE594E8,한양대,카페,0.004153159
26B2585C88,왕십리,베이커리,0.000734826
26D174D6A5,왕십리,한식-육류/고기,0.002843433
26DA5D7B15,왕십리,룸살롱/단란주점,0.000186289
26DE9DB5A2,한양대,한식-단품요리일반,0.04286856
26EBEEFD0A,마장동,축산물,0.003106346
26F68BFF02,뚝섬,한식-육류/고기,0.001547856
26FAE231DB,성수,베이커리,0.02922404
2716FFD10A,뚝섬,커피전문점,0.012146129
2743897872,한양대,요리주점,0.000583431
274F7C9F52,뚝섬,커피전문점,0.017124392
276A8846C9,왕십리,백반/가정식,0.000900766
27751D8C2E,한양대,분식,0.002131054
278EA7FDDE,금남시장,중식당,0.008938365
2791AA9D19,성수,호프/맥주,0.00957199
2791AFFA12,뚝섬,호프/맥주,0.016931009
279E4BE602,한양대,백반/가정식,0.017219523
27BA4A6AFF,옥수,한식-육류/고기,0.001022521
27C88660A5,장한평자동차,중식당,0.056014884
27F2AD0786,뚝섬,한식-육류/고기,0.000964138
2816E24ED9,왕십리,한식-육류/고기,0.016024748
281CA527F1,마장동,축산물,0.043092158
281D5B3CBD,마장동,축산물,0.041641448
282DE0EEF4,왕십리,한식-육류/고기,0.009012623
2831DB3C04,장한평자동차,아이스크림/빙수,0.000795367
283E6BD7FF,뚝섬,한식-국수/만두,0.004618931
2858CD7B1D,성수,식품 제조,0.000970293
285AE413AF,성수,양식,0.1826451
28616F2CED,성수,중식당,0.004174068
28718E3BF1,왕십리,호프/맥주,0.010509972
2889D57BC9,성수,식품 제조,0.2666576
289F79B6BC,금남시장,한식-단품요리일반,0.018255306
289FECEDF1,마장동,축산물,0.000520086
28A86E02D8,뚝섬,한식-육류/고기,0.039196067
28B588EEB5,성수,한식-육류/고기,0.005535679
28BE1401AB,한양대,백반/가정식,0.003389949
28CF1EBDA2,행당,한식-국밥/설렁탕,0.041812703
28DC0855AC,뚝섬,카페,0.000207679
28DEFF1F60,왕십리,이자카야,0.002044393
28EA223BD1,성수,축산물,0.009353177
28F229AEF2,뚝섬,분식,0.00647406
2910BEDA4D,금남시장,한식-단품요리일반,0.007855859
291A30DB5B,금남시장,치킨,0.015883626
291BA8B14B,마장동,한식-국밥/설렁탕,0.002830066
292FD26A79,왕십리,분식,0.020927362
293EA4B2A0,한양대,분식,0.031103404
2.94E+13,,,0.003209908
294C67ABA5,성수,한식-단품요리일반,0.008910179
295F1DE887,마장동,한식-국밥/설렁탕,0.001865708
295F86E07D,금남시장,일식-우동/소바/라면,0.001057298
296E11B196,성수,와인샵,0.022317758
297AE548DB,성수,한식-단품요리일반,0.10280323
297CF99623,행당,백반/가정식,0.002590908
2996AB4D5A,뚝섬,양식,0.003416461
29B5BE80D4,성수,한식-육류/고기,0.008261012
29BB814FD2,금남시장,미곡상,0.029846756
29F6BB77B3,왕십리,요리주점,0.000124886
2A0922EAA7,답십리,한식-찌개/전골,0.001257693
2A28E1D01A,마장동,한식-육류/고기,0.004677192
2A46B78747,마장동,축산물,0.038776174
2A4B681277,성수,양식,0.022471711
2A4DAD9E0E,왕십리,한식-단품요리일반,0.000759849
2A6D92878C,답십리,백반/가정식,0.009758366
2A74299DD1,한양대,치킨,0.08176099
2A9CD599EF,신금호,한식-단품요리일반,0.004663212
2AB52AC101,금남시장,한식-육류/고기,0.018891359
2ABC68FBCD,뚝섬,한식-단품요리일반,0.008566572
2AD96F80A2,왕십리,양식,0.004423663
2AECA02B3A,한양대,축산물,0.003701866
2AF934A41E,뚝섬,카페,0.007752459
2B06E192A3,답십리,마카롱,0.029521087
2B0A1A657D,뚝섬,일식당,0.005275535
2B2AD47693,답십리,한식-찌개/전골,0.001171805
2B2AF25A23,왕십리,인삼제품,5.41E-05
2B2CDD8A48,행당,축산물,0.06698665
2B355A80CB,답십리,한식-육류/고기,0.01310738
2B60980E98,마장동,베이커리,0.007027414
2B88E8F026,성수,양식,0.024142705
2B89D787CB,뚝섬,중식당,0.02674534
2B9B91BE0C,뚝섬,일식-샤브샤브,0.051571175
2BB4EF9F37,왕십리,일식당,0.001170065
2BBA95E499,마장동,한식-육류/고기,0.0018214
2BE371C2DE,성수,카페,0.006418009
2BE8E6A10C,마장동,식료품,0.000413591
2BF66155BC,성수,카페,0.008057973
2BFD9CB05E,성수,백반/가정식,0.014246117
2C11204E23,왕십리,포장마차,0.002454588
2C1B90C392,뚝섬,한식-단품요리일반,0.009305044
2C264531BC,한양대,한식-육류/고기,0.02082098
2C2BF9EB44,왕십리,카페,0.004806312
2C4B01EA60,마장동,한식-육류/고기,0.07165261
2C6E1775F4,왕십리,한식-육류/고기,0.007079729
2C72D19DB4,금남시장,커피전문점,0.001890184
2C8DAA2BF9,성수,카페,0.006847902
2CA32048EF,성수,떡/한과 제조,0.0069783
2CB43F0D78,한양대,한식-단품요리일반,8.67E-05
2CC6C6DCC3,신금호,베이커리,0.000105467
2CC7A59E1B,한양대,일반 유흥주점,0.00530981
2CEF80C971,성수,아이스크림/빙수,0.001995168
2CF63CC8AA,뚝섬,카페,0.009410034
2CFE1C6776,성수,와인바,0.004245178
2D0E5434C1,성수,한식-국수/만두,0.037193075
2D1CF66EC7,금남시장,한식-육류/고기,0.003616342
2D1F5F9F5F,왕십리,치킨,0.010565373
2D2C0E00E6,성수,한식-국밥/설렁탕,0.002117349
2D3C8D6F8A,왕십리,한식-육류/고기,0.09924639
2D42F25855,왕십리,탕후루,0.033626053
2D4E9106EA,마장동,농산물,0.002027444
2D56DC79C1,마장동,치킨,0.69362247
2D732BFF98,마장동,축산물,0.000904526
2D7E5C7167,왕십리,백반/가정식,0.002379473
2D7EEFFB71,성수,일식당,0.21028052
2D9247837A,뚝섬,분식,0.033869155
2D92AEB068,한양대,피자,0.008363542
2D948AFFC9,왕십리,한식-단품요리일반,0.005395125
2D956479FE,뚝섬,치킨,0.00294723
2D9601ED38,금남시장,포장마차,0.018409431
2DAF105D58,금남시장,한식-해물/생선,0.004743457
2DCB06D5D5,성수,분식,0.010198883
2DCC4A585C,한양대,한식-단품요리일반,0.001645591
2DD4A5D048,성수,기타세계요리,0.018442642
2DF77932A4,왕십리,분식,0.034120716
2E0CA58847,뚝섬,한식-단품요리일반,0.00302524
2E11392CA8,마장동,축산물,0.003450164
2E13DF4A8E,왕십리,한식-국밥/설렁탕,0.12937972
2E234CD1DD,성수,한식-단품요리일반,0.009852717
2E344F415F,성수,양식,0.003723397
2E4264DFBD,성수,치킨,0.006798955
2E4C72C286,한양대,한식-육류/고기,0.04897289
2E4CDEA048,뚝섬,카페,0.008874899
2E56C71323,마장동,축산물,0.010488884
2E5E8F46A2,왕십리,커피전문점,0.003397568
2E8B2318F2,성수,카페,0.00828579
2EA62B1198,답십리,한식-단품요리일반,0.006532478
2EAE67C0B4,장한평자동차,카페,0.007476989
2EBD1956DE,성수,분식,0.013142276
2EDD8317FA,신금호,한식-육류/고기,0.011437737
2EE7676921,왕십리,백반/가정식,0.003414852
2EEFCB2C63,왕십리,아이스크림/빙수,0.00469393
2EF97A568C,한양대,한식-단품요리일반,0.003589038
2F190FBDCA,성수,카페,0.003904516
2F255C75E1,성수,한식-국밥/설렁탕,0.001464761
2F2BBD5117,성수,커피전문점,0.015595305
2F35E163EB,왕십리,한식-육류/고기,0.009943185
2F44EA8AEB,성수,백반/가정식,0.06781913
2F4B0C323E,금남시장,한식-육류/고기,0.11156825
2F5708B372,한양대,식료품,0.00075607
2F63B0EE20,뚝섬,한식-육류/고기,0.003733776
2FB0335820,금남시장,와인바,0.46948317
2FB475D73E,왕십리,카페,0.019520408
2FC5FFC0AA,성수,꼬치구이,0.010299563
2FC6C4F505,행당,건강원,7.76E-05
2FC958A309,한양대,양식,0.004237259
2FE9A7B0B7,답십리,한식-단품요리일반,0.000558182
2FEF6803AC,한양대,한식-육류/고기,0.001276669
2FF80BC960,뚝섬,카페,0.001758811
302563C7F4,왕십리,한식-육류/고기,0.000980597
30262EF19E,성수,카페,0.008211437
3046541AF9,왕십리,분식,0.003422579
304DF7C3D2,왕십리,카페,0.021811927
305E16DCD0,왕십리,중식당,0.002693257
305F8B41E8,뚝섬,한식-육류/고기,0.000594432
30602E70F0,성수,한식-단품요리일반,0.037109658
30623F3257,옥수,카페,0.000855128
3074DF0C17,왕십리,일식당,0.00307926
307DBEB4EC,성수,한식-육류/고기,0.043638833
308272D87D,왕십리,한식-단품요리일반,0.001900586
30888E19A2,성수,한식-단품요리일반,0.032284256
309BDE407B,성수,카페,0.006100953
30A3576891,한양대,아이스크림/빙수,0.002236827
30A5227B23,마장동,축산물,0.002358136
30A93020E1,뚝섬,백반/가정식,0.012262788
30BB73F860,왕십리,치킨,0.02220181
30CACD815B,성수,축산물,0.001331101
30D877AA68,한양대,분식,0.001648424
30EBD20CBF,왕십리,백반/가정식,0.001325786
310CE87EE4,성수,중식당,0.015868504
310D618597,마장동,축산물,0.000252657
3114F5BFDA,행당,인삼제품,0.01764729
3115CB8448,뚝섬,카페,0.013589013
312F1E6B7B,뚝섬,카페,0.019865235
31366725DB,뚝섬,한식-육류/고기,0.04781569
3147BE76FA,왕십리,중식-훠궈/마라탕,0.06741084
314D411B19,성수,치킨,0.007050406
314D6B5043,성수,한식-육류/고기,0.001743652
317594F27F,답십리,한식-해물/생선,0.024739487
3181D01F3F,왕십리,담배,0.002936965
3183771CC5,성수,한식-국수/만두,0.023370188
3185CC12C8,마장동,축산물,0.052821644
319880C87E,마장동,축산물,0.01209172
319DABE70F,성수,백반/가정식,0.103059664
31AED9557A,마장동,축산물,0.038941473
31DE46AC2D,금남시장,떡/한과 제조,0.04043709
31EC330DC9,성수,백반/가정식,0.003481482
31F3C37515,성수,한식-찌개/전골,0.016311526
31F9AECFCC,금남시장,한식-국수/만두,0.000367167
320A02A60D,뚝섬,한식-육류/고기,0.009301617
3227432B79,한양대,양식,0.011462992
32425BE27F,뚝섬,양식,0.11984646
3245B9475F,신금호,일식-초밥/롤,0.001383877
32514851CD,옥수,카페,0.011300998
327194B461,뚝섬,일식당,0.01156652
3291FF9C92,한양대,식료품,0.00137705
3298DAD0FE,성수,중식당,0.005066419
32A19D6A82,금남시장,베이커리,0.029240381
32B3B5A4E4,성수,일식-우동/소바/라면,0.026969556
32C35D2846,옥수,아이스크림/빙수,4.53E-05
32F21633BE,한양대,한식-단품요리일반,0.11861247
3316D1C001,성수,한식뷔페,0.007580968
33361C935B,행당,한식-국수/만두,0.000441349
335B38273C,성수,카페,0.24888839
33630D7FC6,성수,한식-단품요리일반,0.015950654
33706FFD69,행당,카페,0.000970687
338FA09E06,왕십리,요리주점,0.005879496
33B68F414D,마장동,식료품,0.02486488
33C513E513,성수,커피전문점,0.003615944
33CEE3F3AA,왕십리,양식,0.004893043
33E070A5FE,왕십리,청과물,0.00145103
33E3AC210C,왕십리,요리주점,0.003554143
33E9701118,금남시장,한식-단품요리일반,0.000315466
33EA4BF6E9,뚝섬,한식-육류/고기,0.000480926
33EF2536AD,왕십리,한식-육류/고기,0.006256562
33FFBE73C4,성수,한식-해물/생선,0.020317499
34202B73D6,마장동,축산물,0.001423197
3456938AFA,성수,커피전문점,0.014882793
34573ADA88,왕십리,식료품,0.003012044
3466CE84BF,답십리,한식-해물/생선,0.004825848
346EB91DC6,왕십리,한식-육류/고기,0.004861252
3478DD65AA,마장동,축산물,0.002326642
3481C0108F,옥수,일식-참치회,0.007358459
348CC434D7,성수,농산물,0.008726154
349995B62A,왕십리,포장마차,0.000502097
34ADC7D5B3,장한평자동차,카페,0.048105277
34CF430710,왕십리,백반/가정식,0.000100404
34F9A062DD,성수,한식-해물/생선,0.002018397
350FB4A18B,뚝섬,주류,0.018551512
3521453C6F,마장동,축산물,0.044427212
352569F469,왕십리,카페,0.015341323
3530EB5DBA,성수,한식-육류/고기,0.00587632
3531297CCD,한양대,포장마차,0.01264111
3556A9EA7B,왕십리,룸살롱/단란주점,0.001792649
355A49D07D,성수,베이커리,0.00308652
3573438877,왕십리,이자카야,0.0091082
3574088A21,성수,식료품,0.0008241
358F65FE30,성수,일반 유흥주점,0.009000804
3593B2D487,뚝섬,카페,0.015288556
359DA6198A,한양대,한식-육류/고기,0.000652441
35A4AA3FB1,신금호,베이커리,0.000213266
35A9CD5DCA,성수,한식-국수/만두,0.017048154
35F921EEEC,금남시장,한식-단품요리일반,0.006662544
360AF1A8EC,왕십리,한식-국수/만두,0.01486603
360B6BCFC1,성수,치킨,0.010911834
360DDB462A,행당,일식당,0.000651626
361EC9A5E8,한양대,양식,0.012548371
362A12ACAB,성수,양식,0.099237606
3632A29DDA,한양대,백반/가정식,0.002033606
36348ED941,왕십리,한식-단품요리일반,0.005672333
365914E11C,마장동,카페,0.5078537
36A2BCEFD8,왕십리,주류,0.004898282
36A38785F3,한양대,분식,0.017447593
36ABF21B6F,성수,요리주점,0.007231089
36BADF35EC,성수,일식당,0.00500643
36BBE40E4D,답십리,백반/가정식,0.007050754
36CF6C8B70,성수,베이커리,0.0194722
36D30C9B49,한양대,한식-육류/고기,0.002190219
36E3A686C1,금남시장,카페,0.000131085
36E8832157,성수,한식-국수/만두,0.023892967
36FA50BD7D,뚝섬,카페,0.007233606
37075F1B6D,성수,한식-육류/고기,0.01681673
370B4F40C3,왕십리,담배,0.012200493
373FC35FF2,답십리,분식,0.00085229
3751A3FD2E,성수,중식당,0.010878229
376525721B,금남시장,포장마차,0.000412674
376A5D3F6B,왕십리,치킨,0.00618428
377472828B,금남시장,포장마차,0.012806213
378316C068,왕십리,호프/맥주,0.000485157
378C662D8E,성수,카페,0.01462548
37AA28CAF8,성수,카페,0.020643396
37AA4DBA89,성수,양식,0.006537973
37B095C0EA,뚝섬,양식,0.08837175
37BCC1D215,뚝섬,백반/가정식,0.052331578
37C22962DB,뚝섬,커피전문점,0.001552339
37EDF0B2C1,금남시장,이자카야,0.007536684
37FE3D6CC0,성수,아이스크림/빙수,0.17743307
37FEBDD1C1,마장동,호프/맥주,0.01210181
3816AE5158,왕십리,한식-해물/생선,0.002243796
38277AF289,마장동,축산물,0.006045301
382A324F7A,행당,떡/한과 제조,0.013990562
383481B7AC,성수,카페,0.009581715
383948C8CC,답십리,일식당,0.004601816
3842954B95,왕십리,백반/가정식,0.00298065
3845CA9FE8,마장동,축산물,0.001607338
3849F9A089,신금호,한식-육류/고기,0.001261154
384FAF740C,신금호,카페,0.07036383
38537E4B84,금남시장,분식,0.007855328
385823BD41,성수,한식-단품요리일반,0.002115195
386397E23E,마장동,축산물,0.051688258
3864418FCC,금남시장,백반/가정식,0.005047945
387BDBCD80,뚝섬,카페,0.010524214
387CE6C86C,답십리,한식-육류/고기,0.008700204
389E239904,장한평자동차,기사식당,0.000574857
389F10CE1E,성수,호프/맥주,0.001031946
38BDC5B4AE,뚝섬,중식당,0.001588971
38C18AF0CF,뚝섬,중식당,0.018032026
38D9B1B96A,금남시장,한식-육류/고기,0.005853367
38EDE3F91C,행당,피자,0.002549791
391836F1E0,성수,카페,0.050468814
39255E94C6,금남시장,축산물,0.002198056
39386D0931,뚝섬,한식-단품요리일반,0.071316466
394824E6A3,성수,농산물,0.003356298
39624DF65A,답십리,한식-단품요리일반,0.000721034
397AF59B8B,성수,양식,0.04629869
3991680872,성수,한식-단품요리일반,0.007592898
39975534D9,뚝섬,도너츠,0.018145246
39A0648E6F,마장동,꼬치구이,0.005179767
39ADC0C466,성수,일식-참치회,0.00903846
39C80568CC,뚝섬,한식-육류/고기,0.003917839
39D9285E8D,금남시장,한식-육류/고기,0.01480496
39E9AADD30,금남시장,치킨,0.009920712
3A07D1755D,한양대,호프/맥주,0.00188659
3A0FA79FF3,성수,이자카야,0.010832199
3A286DF61F,한양대,치킨,0.010333306
3A2AB3FD4F,마장동,축산물,0.06933884
3A52550A64,행당,한식-육류/고기,0.001389854
3A52CE5658,뚝섬,한식-육류/고기,0.005865808
3A770A3C62,마장동,한식-육류/고기,0.005095173
3A81FE047A,마장동,축산물,0.001345322
3A8F8A6B41,마장동,축산물,0.007776595
3AA1678CDE,왕십리,한식-육류/고기,0.011064269
3AAA1F7B5B,답십리,한식-육류/고기,0.000369353
