가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb,pc1_x,pc2_y,cluster_id,n_clusters
E8E75C90BA,20****,서울 성동구 성수동2가,서울 성동구,,한식-해물/생선,성수,20090804,,1.865291858,-0.0292275574,1.012158055,11.45176494,659.2515658,-0.00633619599,0.0194550051,0.03479901,-0.1434228900673556,-0.7995612075313994,Cluster 2,104.0
37FE3D6CC0,빙아********,서울 성동구 성수동2가,서울 성동구,,아이스크림/빙수,성수,20230421,,1.815648079,-0.0308788599,0.951219512,12.57942669,658.1301663,-0.00866708394,0.00585022874,0.17743307,-0.3805600068598196,-3.186765803705405,Cluster 2,21.0
BEFB51F3ED,뚱이***,서울 성동구 장터3길 8,서울 성동구,,한식-감자탕,금남시장,20150407,,-1.341640786,-0.0251798561,1.444444444,14.04653312,662.0003597,-0.00131544152,0.0107219162,0.0014707475,-0.2085916971592866,-1.0087128198679596,Cluster 1,13.0
4349A8302A,롯데******,서울 성동구 장터길 23,서울 성동구,햄버거1,햄버거,금남시장,20150812,20250818.0,-0.201346817,-0.0268199234,1.058823529,15.46938305,660.88659,0.0100726753,0.0176677912,0.18820994,-0.4479319529451516,2.1818088376685405,Cluster 1,5.0
9AE54FE931,두레******,서울 성동구 장터길 25,서울 성동구,베이커리2,베이커리,금남시장,20080325,,-0.31701473,-0.0289256198,0.89212828,8.492534328,659.4566116,-0.0016501947,0.013427917,0.0020830461,-0.2555235063407252,-0.8838450459801929,Cluster 3,62.0
4EE6AA4F0F,먹거****,서울 성동구 장터길 30,서울 성동구,,한식-육류/고기,금남시장,20110303,,-0.10720503,-0.0265151515,0.705774519,15.18187124,661.0935606,0.0482664752,0.0198817458,0.031037198,-0.1034714291505682,-0.989569363276942,Cluster 1,358.0
0D30BE35C0,온달***,서울 성동구 장터길 37,서울 성동구,,한식-육류/고기,금남시장,20150811,,-0.103518626,-0.0289256198,1.498956159,15.21501207,659.4566116,-0.0016501947,0.013427917,0.02914246,-0.2521964992027316,0.5099399683840312,Cluster 1,358.0
99A8865F14,백미*,서울 성동구 장터길 47,서울 성동구,,떡/한과 제조,금남시장,20011229,,0.0916698497,-0.0264150943,0.841463415,18.1708148,661.1615094,-0.00935990125,0.0203709579,0.0048427526,0.5493438249323411,-0.6435837509699857,Cluster 1,17.0
D0ECE18966,진미**,서울 성동구 장터길 47,서울 성동구,,한식-육류/고기,금남시장,20070214,,-0.178610985,-0.0177935943,1.026578073,12.1070183,667.0163701,0.00121029241,0.00134875887,0.00042234216,1.512179233104438,-0.6637350368011585,Cluster 1,358.0
D333ECD384,은하*,서울 성동구 장터길 49,서울 성동구,,룸살롱/단란주점,금남시장,20050913,,-0.303239217,-0.0268199234,0.863636364,37.40775041,660.88659,0.0100726753,0.0176677912,0.014560668,-0.7910971623025728,1.3323379651648857,Cluster 1,17.0
C64FD46BFC,덕흥***,서울 성동구 행당로 38,서울 성동구,,축산물,행당,20001012,,-0.351983722,-0.0381679389,0.93040293,26.81451239,653.1801527,0.0531697342,0.0270548208,0.008880584,-4.260914986150307,1.1558688429662027,Cluster 1,131.0
A4369EE806,비타***,서울 성동구 행당로 79,서울 성동구,,반찬,행당,20151112,,0.633750222,-0.0381679389,1.31147541,18.60237185,653.1801527,-0.0540600866,0.0234215227,0.07613471,-1.6346909075858207,0.001628520775802,Cluster 2,6.0
3C97811992,강정***,서울  성동구  무수막길,서울 성동구,,치킨,신금호,20091029,,-0.418039809,-0.0454545455,0.844155844,5.807190442,648.2318182,-0.0157945919,0.0227628447,0.0016834282,-2.608176403319439,-1.552979796244101,Cluster 2,26.0
1527B8DFD5,미스***,서울  성동구  무수막길,서울 성동구,치킨21,치킨,신금호,20121023,,-0.435001351,-0.0344827586,0.859259259,9.971818293,655.6827586,0.0184392915,0.00792375514,0.0024923566,-0.7814269975589435,-0.4190860507905397,Cluster 1,113.0
224AE94A24,예*,서울  성동구  상원12길,서울 성동구,,백반/가정식,뚝섬,20121022,,0.568402081,-0.0240700219,0.84,21.61646153,662.7540481,-0.0497291698,0.0270830234,0.025625758,0.4411771016767494,-0.4966418428210032,Cluster 1,292.0
F1823DF685,포마***,서울 성동구 금호로 151,서울 성동구,분식19,분식,신금호,20100624,,-0.754731908,-0.0444444444,0.590909091,7.569652331,648.9177778,0.0238598102,0.0122565461,0.0009912706,-2.400582620699941,-0.8402037086392149,Cluster 2,36.0
1361C9B25C,사와**,서울 성동구 금호로 168,서울 성동구,,분식,신금호,20081229,,-0.77128913,-0.0458015267,1.547029703,13.63857499,647.9961832,-0.0359281437,0.0220512082,0.0055654394,-3.081451215697835,1.097437407084914,Cluster 2,36.0
0616E5FFD3,마테****,서울 성동구 금호로 17.,서울 성동구,,양식,금남시장,20150320,,-0.243794788,-0.0205479452,0.938517179,17.57498892,665.1458904,0.0112262522,0.00459485992,0.007348198,1.714988279126837,0.283005341438857,Cluster 1,161.0
F20A9C3F30,해*,서울 성동구 금호로 17.,서울 성동구,,한식-육류/고기,금남시장,20120402,,-0.0738905461,-0.0284552846,1.101419878,19.74632851,659.7760163,0.0123307692,0.00865630037,0.025691155,-0.1345449654770173,0.2067903337514386,Cluster 1,358.0
E014ED20D7,유어***,서울 성동구 금호로 17.,서울 성동구,,한식-단품요리일반,금남시장,20131016,,-0.139317346,-0.028,1.621262458,27.69007592,660.0852,0.00747302905,0.0100228869,0.012398245,0.7337781410070915,1.584096126751222,Cluster 1,242.0
77E78C7C26,금호**************,서울 성동구 금호로 40.,서울 성동구,,요리주점,금남시장,20161202,,0.230892177,-0.0177935943,1.226890756,19.92887953,667.0163701,0.00121029241,0.00134875887,0.004373547,2.063883593269048,-0.6512320114032825,Cluster 1,71.0
88B36E48D9,필라*******,서울 성동구 금호로 45.,서울 성동구,,룸살롱/단란주점,금남시장,20020124,,-0.303239217,-0.0278884462,1.134328358,29.67959095,660.1609562,-0.0323548127,0.0140429975,0.0021415907,-0.7108074305780192,-0.4577104681671204,Cluster 2,5.0
69BC027D6D,만족********,서울 성동구 금호로 56.,서울 성동구,한식-육류/고기8,한식-육류/고기,금남시장,20160822,,-0.111865564,-0.0300429185,1.420142421,13.46766358,658.6978541,0.0010940919,0.000773216819,0.015569705,-0.1778806498487579,0.1937241821055355,Cluster 1,358.0
A7F9CAA110,대중*****,서울 성동구 금호로 66.,서울 성동구,,한식-육류/고기,신금호,20151030,,-0.784245179,-0.04,0.714151828,19.49765626,651.936,-0.0109285714,0.0149083518,0.009838051,-2.290428254273102,-0.0838448552043583,Cluster 2,84.0
0286E31425,장미**,서울 성동구 금호로 84.,서울 성동구,,백반/가정식,신금호,20150902,,-0.781179313,-0.0327868852,0.539345712,10.10302971,656.8344262,0.0319806504,0.0195997446,0.00091291155,-1.2726455245441886,-1.1922365792487215,Cluster 2,54.0
C26F430D81,삼덕**,서울 성동구 금호로 86.,서울 성동구,,미곡상,신금호,20130605,,0.707106781,-0.0280373832,1.086956522,29.71775491,660.0598131,0.0247243238,0.0172692517,0.0034867397,,,,
AE28C5ED57,지코*******,서울 성동구 난계로 32.,서울 성동구,치킨27,치킨,행당,20230727,,-0.279136015,-0.0354609929,1.104347826,20.42334241,655.0184397,-0.0106190604,0.0196170803,0.029028788,-1.4425630089402677,0.2713691679617551,Cluster 2,26.0
572B665575,이디***********,서울 성동구 난계로 35.,서울 성동구,커피전문점6,커피전문점,행당,20161123,,-0.579644765,-0.035971223,0.874766355,11.62719824,654.6719424,-0.0179402424,0.0197321952,0.009702743,-1.5933804451538396,-0.7430159688908883,Cluster 2,34.0
93F595E5D2,삼미**,서울 성동구 난계로 97.,서울 성동구,,한식-단품요리일반,왕십리,20150121,,1.230050586,-0.025682183,1.429463171,31.51773354,661.6592295,-0.0280551262,0.0143118193,0.0064823274,1.027688492338699,0.9745775443216588,Cluster 1,242.0
66FA72C189,지성**,서울 성동구 둘레5길 15,서울 성동구,,백반/가정식,성수,20081103,,2.510441647,-0.0311804009,1.382113821,18.97881388,657.9253898,0.011986687,0.00622588799,0.002351844,-0.0391431147053997,0.962072638263266,Cluster 1,292.0
81FB160AA4,풍년**,서울 성동구 뚝섬로 404,서울 성동구,,미곡상,성수,20070710,,-1.414213562,-0.0307354555,1.020408163,17.79481624,658.2275521,0.0473697543,0.0201323539,0.00069876626,,,,
6D19A5E92A,중국*,서울 성동구 뚝섬로 404,서울 성동구,,중식당,성수,20070808,,2.769873494,-0.0267857143,1.46875,20.14753521,660.9098214,0.0148386313,0.0130270005,0.009849168,0.3131637550032052,0.4458460316836282,Cluster 1,85.0
721715F255,퍼멘*****,서울 성동구 마장로 137,서울 성동구,,베이커리,왕십리,20200831,,1.014174523,-0.0216049383,1.164835165,17.40656899,664.4280864,0.00543128769,0.00286608841,0.0038676546,1.3378994775749515,0.2468859845316406,Cluster 3,62.0
43F46BD63A,수원**,서울 성동구 마장로 192,서울 성동구,,한식-육류/고기,왕십리,20130605,,2.087037038,-0.0236966825,1.1144641,23.21448298,663.0075829,0.00446104132,0.0125512486,0.005701086,1.0289048663517453,0.6759916797397966,Cluster 1,358.0
0400611A92,겨울**,서울 성동구 마장로 199,서울 성동구,,백반/가정식,왕십리,20131031,,1.43483661,-0.0210803689,1.379310345,21.61882916,664.7843215,0.00849571677,0.0195293619,0.003578682,1.102137618934976,0.6556655860605435,Cluster 1,292.0
EC38BD01D9,소대**,서울 성동구 마장로 211,서울 성동구,,백반/가정식,왕십리,20140806,,1.43483661,-0.0210803689,0.827586207,26.81947058,664.7843215,0.00849571677,0.0195293619,0.0036843345,1.0694386809105605,-0.1442069906577423,Cluster 1,292.0
571F96C27E,김밥**,서울 성동구 마장로 223,서울 성동구,분식4,분식,왕십리,20080619,,2.216481603,-0.025682183,0.920245399,5.715798094,661.6592295,-0.0280551262,0.0143118193,0.013005394,0.9198012708687096,-0.7309891088437218,Cluster 1,104.0
C18835BA2E,달리***,서울 성동구 마장로 227,서울 성동구,,포장마차,왕십리,20050701,,1.822644754,-0.0216049383,1.103448276,17.01037379,664.4280864,0.00543128769,0.00286608841,0.0019889758,-1.04420625789397,-1.132243997638593,Cluster 2,25.0
44EA134147,권가*,서울 성동구 마장로 232,서울 성동구,,한식-육류/고기,왕십리,20131024,,2.103072597,-0.026272578,1.065106816,12.17322894,661.2582923,0.0167646591,0.0117558627,0.022702767,0.6295640935128386,-0.3017935255155657,Cluster 1,358.0
D86773997F,세계********,서울 성동구 마장로 283,서울 성동구,주류1,주류,마장동,20080613,,-0.774596669,-0.0141643059,0.861538462,21.29743017,669.4810198,-0.0364007831,0.020720547,0.002164461,-2.3250201553193435,1.39386625073141,Cluster 1,9.0
F3D0744667,비어**,서울 성동구 마장로 296,서울 성동구,호프/맥주3,호프/맥주,왕십리,20060925,,2.280495832,-0.0236966825,0.568093385,18.31365222,663.0075829,0.00446104132,0.0125512486,0.009766448,0.9567697435883497,-1.2423888668329932,Cluster 2,65.0
43195F0299,나*,서울 성동구 마장로 321,서울 성동구,,백반/가정식,왕십리,20020403,,1.427718404,-0.0208913649,0.832587287,24.92398008,664.9126741,-0.0146965068,0.0129959138,0.0028066102,1.2728144793069225,-0.1068426963659585,Cluster 1,292.0
41CD6D7430,들창*,서울 성동구 마장로 326,서울 성동구,,한식-육류/고기,왕십리,20080520,,2.25601659,-0.0170316302,1.019002375,11.19470709,667.53382,-0.00475305234,0.00937488263,0.0009980125,2.0290839640590925,-0.4419394897564755,Cluster 1,358.0
E6D7A15FD3,레드**,서울 성동구 마조로 17.,서울 성동구,,분식,한양대,20100218,,0.298511157,-0.0427631579,0.62195122,19.30719575,650.0595395,0.0245728282,0.0860790051,0.09127904,-3.952197627577132,-1.3973777951702582,Cluster 2,36.0
149F54EBF0,금*,서울 성동구 마조로 17.,서울 성동구,,중식당,한양대,20110808,,-0.0975613339,-0.0387596899,1.173387097,20.86825859,652.7782946,0.0164308842,0.0151723258,0.04268519,-1.7842272805697164,0.6963678540504115,Cluster 2,14.0
1F43B61BB2,든든****,서울 성동구 마조로 17.,서울 성동구,,호프/맥주,한양대,20130830,,0.739398933,-0.0401069519,1.131034483,20.24719582,651.863369,0.110693665,0.0628809023,0.07150546,-3.390212343493038,0.8598568125739443,Cluster 1,19.0
2C264531BC,주물****,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20080812,,0.527992699,-0.0434782609,1.373451327,17.40831424,649.573913,0.0103921649,0.0624116647,0.02082098,-3.1878984740805416,0.7437263392789748,Cluster 2,84.0
D1138B8FD3,올레*******,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20110906,,0.536025151,-0.0442477876,0.705774519,15.71137457,649.0513274,0.111989271,0.0524456285,0.013967841,-3.0016447482539044,-1.1653151725626916,Cluster 2,84.0
73F46BB8A3,육지**,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20131018,,0.438669892,-0.0390625,1.019002375,22.25013723,652.5726563,-0.030663896,0.0374608126,0.044977654,-2.300597512612037,0.9661987029706204,Cluster 2,84.0
FF37DA45D4,꼬지***,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20131118,,0.462433886,-0.0371352785,0.992050874,15.79573279,653.8814324,0.0219783396,0.0783534834,0.020835029,-2.652992236527254,-0.0619594867123352,Cluster 2,84.0
7A6A7EB10A,이모*****,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20141125,,0.462433886,-0.0371352785,1.322734499,12.5650595,653.8814324,0.0219783396,0.0783534834,0.0071448493,-2.554992190293257,0.0779292663572716,Cluster 2,84.0
55B960CBD0,더구**,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20150624,,0.584087174,-0.0423452769,0.734279919,21.71879317,650.3433225,0.0281171377,0.0277105171,0.03541226,-2.465142632386208,0.0647120867758094,Cluster 2,84.0
0E559E84F4,양대*,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20160401,,0.677802797,-0.0439189189,0.721413721,16.74867861,649.2746622,-0.000356881052,0.020954284,0.03786813,-2.649261204501214,-0.0881562113670854,Cluster 2,84.0
42326C1AF5,금*,서울 성동구 마조로 21.,서울 성동구,,중식당,한양대,20011218,,-0.0975613339,-0.0387596899,1.173387097,16.70891045,652.7782946,0.0164308842,0.0151723258,0.034223277,-1.6221577895069077,0.7733781726359191,Cluster 2,14.0
3BCE6D8224,쏘러*,서울 성동구 마조로 21.,서울 성동구,,호프/맥주,한양대,20140722,,0.739398933,-0.0384615385,1.127147766,16.70860065,652.9807692,-0.0261258349,0.06309472,0.009688793,-2.116995222996274,-0.1374962403520938,Cluster 1,19.0
FCAF2BC53E,빽다******,서울 성동구 마조로 21.,서울 성동구,커피전문점4,커피전문점,한양대,20150731,20250818.0,0.166231341,-0.0398773006,0.909638554,11.71212392,652.0193252,0.0020134591,0.0479353197,0.3635757,-4.235062571575069,1.9854620023329528,Cluster 2,34.0
87EDA03BF6,뉴스*****,서울 성동구 마조로 25.,서울 성동구,호프/맥주7,호프/맥주,한양대,20150820,,0.701691025,-0.0420711974,0.565891473,22.59534448,650.5294498,0.0879825881,0.0576911987,0.0021757516,-3.149845060120008,-0.1676226716519457,Cluster 1,19.0
E10B522E89,이가**,서울 성동구 마조로 25.,서울 성동구,,한식-육류/고기,한양대,20050207,,0.432932655,-0.0388601036,0.342455043,27.15200869,652.7101036,-0.000852284257,0.0411617684,0.002231186,-2.3791255351721103,0.0863013288507885,Cluster 2,84.0
9DB8C036CD,달포*,서울 성동구 마조로 27.,서울 성동구,,포장마차,한양대,20151229,,1.517929376,-0.0390625,0.539473684,14.08026868,652.5726563,-0.030663896,0.0374608126,0.0022903462,2.324917451058318,-0.3409930199217531,Cluster 3,11.0
3AE3E04CCF,쥬*,서울 성동구 마조로 29.,서울 성동구,주스1,주스,한양대,20150526,,0.962746689,-0.0423452769,1.0,18.40235906,650.3433225,0.0281171377,0.0277105171,0.0037658268,,,,
13CF34E13D,행컵*****,서울 성동구 마조로 29.,서울 성동구,백반/가정식23,백반/가정식,한양대,20220420,,-0.271888633,-0.0384615385,0.832474227,15.17848279,652.9807692,-0.0261258349,0.06309472,0.018327799,-2.6647120550691654,-0.8512303484993093,Cluster 2,54.0
1AEC503D19,교촌*******,서울 성동구 마조로 31.,서울 성동구,치킨6,치킨,한양대,20181113,,0.449057966,-0.0384615385,0.56587473,3.612506086,652.9807692,-0.0261258349,0.06309472,0.00070556323,-2.2873297779634045,-2.1239748544377184,Cluster 2,26.0
27751D8C2E,악어***,서울 성동구 마조로 33.,서울 성동구,,분식,한양대,20110517,,0.356537016,-0.0388601036,0.299785867,14.03770399,652.7101036,-0.000852284257,0.0411617684,0.0021310537,-2.108860624562068,-1.4937319542726977,Cluster 2,36.0
B3E898AB24,본도*********,서울 성동구 마조로 34.,서울 성동구,도시락2,도시락,한양대,20141120,,1.0,-0.0398773006,0.32,27.02101219,652.0193252,0.0020134591,0.0479353197,0.0010700383,,,,
77F596FCF5,본죽*********,서울 성동구 마조로 35.,서울 성동구,한식-죽2,한식-죽,한양대,20140523,,-0.816496581,-0.0398671096,0.666666667,20.68081879,652.0262458,0.00192263777,0.00135820454,0.0022953507,,,,
64E401B0CC,청담**,서울 성동구 마조로 55.,서울 성동구,,반찬,한양대,20160325,,-1.060660172,-0.0398671096,1.180327869,34.48061868,652.0262458,0.00192263777,0.00135820454,0.00034053193,-0.975769797844318,1.923586915252984,Cluster 2,6.0
05992E2BE5,락앤*****,서울 성동구 매봉길 13.,서울 성동구,중식당1,중식당,옥수,20140507,,-0.375533808,-0.0165289256,0.405529954,11.0161827,667.8752066,-0.0213263455,0.0112908273,0.0010469746,2.137074539003817,-0.5197569656902199,Cluster 1,85.0
2324CB55B4,래미***,서울 성동구 매봉길 16.,서울 성동구,,한식-단품요리일반,옥수,20110314,,-0.708528215,-0.0170940171,1.080841639,14.96078821,667.491453,0.0380486934,0.0206529217,0.0030414434,1.6049846879688825,0.0318825795840191,Cluster 1,242.0
CF7D4E4D69,함흥***,서울 성동구 매봉길 22.,서울 성동구,,한식-국밥/설렁탕,옥수,20130802,,-0.499783127,-0.0175438596,1.916666667,19.01459045,667.1859649,-0.0301010925,0.0183390067,0.0040514255,1.562730600543551,-1.4531776289750007,Cluster 1,53.0
