가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb
81FB160AA4,풍년**,서울 성동구 뚝섬로 404,서울 성동구,,미곡상,성수,20070710,,-1.414213562,-0.0307354555,1.020408163,17.79481624,658.2275521,0.0473697543,0.0201323539,0.00069876626
6D19A5E92A,중국*,서울 성동구 뚝섬로 404,서울 성동구,,중식당,성수,20070808,,2.769873494,-0.0267857143,1.46875,20.14753521,660.9098214,0.0148386313,0.0130270005,0.009849168
721715F255,퍼멘*****,서울 성동구 마장로 137,서울 성동구,,베이커리,왕십리,20200831,,1.014174523,-0.0216049383,1.164835165,17.40656899,664.4280864,0.00543128769,0.00286608841,0.0038676546
43F46BD63A,수원**,서울 성동구 마장로 192,서울 성동구,,한식-육류/고기,왕십리,20130605,,2.087037038,-0.0236966825,1.1144641,23.21448298,663.0075829,0.00446104132,0.0125512486,0.005701086
0400611A92,겨울**,서울 성동구 마장로 199,서울 성동구,,백반/가정식,왕십리,20131031,,1.43483661,-0.0210803689,1.379310345,21.61882916,664.7843215,0.00849571677,0.0195293619,0.003578682
EC38BD01D9,소대**,서울 성동구 마장로 211,서울 성동구,,백반/가정식,왕십리,20140806,,1.43483661,-0.0210803689,0.827586207,26.81947058,664.7843215,0.00849571677,0.0195293619,0.0036843345
571F96C27E,김밥**,서울 성동구 마장로 223,서울 성동구,분식4,분식,왕십리,20080619,,2.216481603,-0.025682183,0.920245399,5.715798094,661.6592295,-0.0280551262,0.0143118193,0.013005394
C18835BA2E,달리***,서울 성동구 마장로 227,서울 성동구,,포장마차,왕십리,20050701,,1.822644754,-0.0216049383,1.103448276,17.01037379,664.4280864,0.00543128769,0.00286608841,0.0019889758
44EA134147,권가*,서울 성동구 마장로 232,서울 성동구,,한식-육류/고기,왕십리,20131024,,2.103072597,-0.026272578,1.065106816,12.17322894,661.2582923,0.0167646591,0.0117558627,0.022702767
D86773997F,세계********,서울 성동구 마장로 283,서울 성동구,주류1,주류,마장동,20080613,,-0.774596669,-0.0141643059,0.861538462,21.29743017,669.4810198,-0.0364007831,0.020720547,0.002164461
F3D0744667,비어**,서울 성동구 마장로 296,서울 성동구,호프/맥주3,호프/맥주,왕십리,20060925,,2.280495832,-0.0236966825,0.568093385,18.31365222,663.0075829,0.00446104132,0.0125512486,0.009766448
43195F0299,나*,서울 성동구 마장로 321,서울 성동구,,백반/가정식,왕십리,20020403,,1.427718404,-0.0208913649,0.832587287,24.92398008,664.9126741,-0.0146965068,0.0129959138,0.0028066102
41CD6D7430,들창*,서울 성동구 마장로 326,서울 성동구,,한식-육류/고기,왕십리,20080520,,2.25601659,-0.0170316302,1.019002375,11.19470709,667.53382,-0.00475305234,0.00937488263,0.0009980125
E6D7A15FD3,레드**,서울 성동구 마조로 17.,서울 성동구,,분식,한양대,20100218,,0.298511157,-0.0427631579,0.62195122,19.30719575,650.0595395,0.0245728282,0.0860790051,0.09127904
149F54EBF0,금*,서울 성동구 마조로 17.,서울 성동구,,중식당,한양대,20110808,,-0.0975613339,-0.0387596899,1.173387097,20.86825859,652.7782946,0.0164308842,0.0151723258,0.04268519
1F43B61BB2,든든****,서울 성동구 마조로 17.,서울 성동구,,호프/맥주,한양대,20130830,,0.739398933,-0.0401069519,1.131034483,20.24719582,651.863369,0.110693665,0.0628809023,0.07150546
2C264531BC,주물****,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20080812,,0.527992699,-0.0434782609,1.373451327,17.40831424,649.573913,0.0103921649,0.0624116647,0.02082098
D1138B8FD3,올레*******,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20110906,,0.536025151,-0.0442477876,0.705774519,15.71137457,649.0513274,0.111989271,0.0524456285,0.013967841
73F46BB8A3,육지**,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20131018,,0.438669892,-0.0390625,1.019002375,22.25013723,652.5726563,-0.030663896,0.0374608126,0.044977654
FF37DA45D4,꼬지***,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20131118,,0.462433886,-0.0371352785,0.992050874,15.79573279,653.8814324,0.0219783396,0.0783534834,0.020835029
7A6A7EB10A,이모*****,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20141125,,0.462433886,-0.0371352785,1.322734499,12.5650595,653.8814324,0.0219783396,0.0783534834,0.0071448493
55B960CBD0,더구**,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20150624,,0.584087174,-0.0423452769,0.734279919,21.71879317,650.3433225,0.0281171377,0.0277105171,0.03541226
0E559E84F4,양대*,서울 성동구 마조로 17.,서울 성동구,,한식-육류/고기,한양대,20160401,,0.677802797,-0.0439189189,0.721413721,16.74867861,649.2746622,-0.000356881052,0.020954284,0.03786813
42326C1AF5,금*,서울 성동구 마조로 21.,서울 성동구,,중식당,한양대,20011218,,-0.0975613339,-0.0387596899,1.173387097,16.70891045,652.7782946,0.0164308842,0.0151723258,0.034223277
3BCE6D8224,쏘러*,서울 성동구 마조로 21.,서울 성동구,,호프/맥주,한양대,20140722,,0.739398933,-0.0384615385,1.127147766,16.70860065,652.9807692,-0.0261258349,0.06309472,0.009688793
FCAF2BC53E,빽다******,서울 성동구 마조로 21.,서울 성동구,커피전문점4,커피전문점,한양대,20150731,20250818,0.166231341,-0.0398773006,0.909638554,11.71212392,652.0193252,0.0020134591,0.0479353197,0.3635757
87EDA03BF6,뉴스*****,서울 성동구 마조로 25.,서울 성동구,호프/맥주7,호프/맥주,한양대,20150820,,0.701691025,-0.0420711974,0.565891473,22.59534448,650.5294498,0.0879825881,0.0576911987,0.0021757516
E10B522E89,이가**,서울 성동구 마조로 25.,서울 성동구,,한식-육류/고기,한양대,20050207,,0.432932655,-0.0388601036,0.342455043,27.15200869,652.7101036,-0.000852284257,0.0411617684,0.002231186
9DB8C036CD,달포*,서울 성동구 마조로 27.,서울 성동구,,포장마차,한양대,20151229,,1.517929376,-0.0390625,0.539473684,14.08026868,652.5726563,-0.030663896,0.0374608126,0.0022903462
3AE3E04CCF,쥬*,서울 성동구 마조로 29.,서울 성동구,주스1,주스,한양대,20150526,,0.962746689,-0.0423452769,1,18.40235906,650.3433225,0.0281171377,0.0277105171,0.0037658268
13CF34E13D,행컵*****,서울 성동구 마조로 29.,서울 성동구,백반/가정식23,백반/가정식,한양대,20220420,,-0.271888633,-0.0384615385,0.832474227,15.17848279,652.9807692,-0.0261258349,0.06309472,0.018327799
1AEC503D19,교촌*******,서울 성동구 마조로 31.,서울 성동구,치킨6,치킨,한양대,20181113,,0.449057966,-0.0384615385,0.56587473,3.612506086,652.9807692,-0.0261258349,0.06309472,0.00070556323
27751D8C2E,악어***,서울 성동구 마조로 33.,서울 성동구,,분식,한양대,20110517,,0.356537016,-0.0388601036,0.299785867,14.03770399,652.7101036,-0.000852284257,0.0411617684,0.0021310537
B3E898AB24,본도*********,서울 성동구 마조로 34.,서울 성동구,도시락2,도시락,한양대,20141120,,1,-0.0398773006,0.32,27.02101219,652.0193252,0.0020134591,0.0479353197,0.0010700383
77F596FCF5,본죽*********,서울 성동구 마조로 35.,서울 성동구,한식-죽2,한식-죽,한양대,20140523,,-0.816496581,-0.0398671096,0.666666667,20.68081879,652.0262458,0.00192263777,0.00135820454,0.0022953507
64E401B0CC,청담**,서울 성동구 마조로 55.,서울 성동구,,반찬,한양대,20160325,,-1.060660172,-0.0398671096,1.180327869,34.48061868,652.0262458,0.00192263777,0.00135820454,0.00034053193
05992E2BE5,락앤*****,서울 성동구 매봉길 13.,서울 성동구,중식당1,중식당,옥수,20140507,,-0.375533808,-0.0165289256,0.405529954,11.0161827,667.8752066,-0.0213263455,0.0112908273,0.0010469746
2324CB55B4,래미***,서울 성동구 매봉길 16.,서울 성동구,,한식-단품요리일반,옥수,20110314,,-0.708528215,-0.0170940171,1.080841639,14.96078821,667.491453,0.0380486934,0.0206529217,0.0030414434
CF7D4E4D69,함흥***,서울 성동구 매봉길 22.,서울 성동구,,한식-국밥/설렁탕,옥수,20130802,,-0.499783127,-0.0175438596,1.916666667,19.01459045,667.1859649,-0.0301010925,0.0183390067,0.0040514255
69013447B1,냉삼*********,서울 성동구 무학로 10.,서울 성동구,,한식-육류/고기,왕십리,20210420,,2.15173152,-0.0212464589,1.428303655,23.24306384,664.6715297,-0.0105033417,0.0113138175,0.0037186176
765AA249BB,좋은******,서울 성동구 무학로 33.,서울 성동구,,식료품,왕십리,20231120,,1.073821067,-0.0214477212,1.335483871,32.64071791,664.5348525,-0.0426850324,0.0254430854,0.00076364155
158EC80184,푸른**,서울 성동구 무학로 33.,서울 성동구,,축산물,왕십리,20241210,,-0.128591108,-0.0166865316,0.736933798,21.73563311,667.7681764,-0.0108013236,0.00600089303,0.042633574
56F352C52C,퀸타*****,서울 성동구 무학로 33.,서울 성동구,,베이커리,왕십리,20161118,,1.029850746,-0.0236966825,1.21686747,14.60024711,663.0075829,0.00446104132,0.0125512486,0.007972465
5FCE089938,이디******,서울 성동구 무학로 33.,서울 성동구,커피전문점6,커피전문점,왕십리,20161117,,1.262337489,-0.0216216216,1.16635514,21.88642253,664.4167568,0.0167965673,0.0250000537,0.0053592506
A8B5572DE8,애정***,서울 성동구 무학로 33.,서울 성동구,,백반/가정식,왕십리,20081215,,1.427666532,-0.0220082531,1.334763948,7.749587468,664.1541953,0.0401748589,0.0166450828,0.037062448
3CAACEBFFD,한국***,서울 성동구 무학로 36.,서울 성동구,,백반/가정식,마장동,20140217,,-0.438531432,-0.0284810127,0.56318408,15.98506506,659.7585443,-0.0284499642,0.0122252873,0.004951983
52BE681A0A,미네***,서울 성동구 사근동 178,서울 성동구,,일식-우동/소바/라면,한양대,20161014,,0.790569415,-0.0415335463,1.25,10.25193225,650.8945687,0.0221382123,0.0645234985,0.005702554
8532D4C362,그린******,서울 성동구 사근동11길,서울 성동구,,카페,한양대,20230223,,0.123501574,-0.0398671096,1.524793388,22.55523944,652.0262458,0.00192263777,0.00135820454,0.09627846
50832A2B37,비*,서울 성동구 사근동길 4,서울 성동구,,한식-찌개/전골,한양대,20090729,,0.582771517,-0.0423452769,0.955752212,20.00462528,650.3433225,0.0281171377,0.0277105171,0.04966811
3D05D0CBE9,일미**********,서울 성동구 상왕십리동,서울 성동구,한식-육류/고기21,한식-육류/고기,왕십리,20140812,,2.190632321,-0.0201005025,1.322734499,12.83016715,665.4497487,0.00613127388,0.0100801825,0.0077394666
E961D9800C,옐로************,서울 성동구 상왕십리동,서울 성동구,,한식-단품요리일반,왕십리,20211109,,1.174246199,-0.0222222222,1.351052049,12.38920598,664.0088889,0.0132772166,0.0129746333,0.003198791
7FD59667F6,풍년*****,서울 성동구 상원10길 6,서울 성동구,,백반/가정식,뚝섬,20090520,,0.552868495,-0.0218687873,0.814424635,26.19533481,664.2489066,0.0257114032,0.0222766687,0.018489553
B0B5E9F0A8,미락******,서울 성동구 상원10길 8,서울 성동구,,한식-국수/만두,뚝섬,20100610,,0.600397088,-0.0243902439,0.619565217,7.866213404,662.5365854,0.00243250739,0.0213765402,0.004504829
F425FD13E4,돈벼***,서울 성동구 상원1길 15,서울 성동구,,한식-육류/고기,뚝섬,19991015,,-0.0180539536,-0.0293333333,1.1144641,15.33174307,659.1797333,-0.0134266906,0.0376732572,0.0068443026
BD237E8126,페로************,서울 성동구 상원2길 5.,서울 성동구,,카페,뚝섬,20200407,,1.38823916,-0.0246636771,0.761154856,39.39763936,662.3508969,0.0432879028,0.0181797971,0.0036108168
87CD1EAFC6,호남**,서울 성동구 상원6길 4.,서울 성동구,,백반/가정식,뚝섬,20121122,,0.542915442,-0.0246636771,1.067811159,23.76523333,662.3508969,0.0432879028,0.0181797971,0.005900241
A194A2CDE5,좋은**,서울 성동구 상원8길 1.,서울 성동구,,농산물,뚝섬,20150206,,-0.379049022,-0.026128266,0.662337662,32.70982745,661.3562945,-0.0083180074,0.00849288159,0.04153664
AEE017222D,연탄****,서울 성동구 상원길 11.,서울 성동구,,한식-해물/생선,뚝섬,20130507,,0.199312206,-0.0308123249,0.6375,18.4064379,658.1753501,-0.000356881052,0.020954284,0.0094177
6B31815A9D,개인****************,서울 성동구 상원길 19.,서울 성동구,,카페,뚝섬,20150630,,1.405714079,-0.0243902439,1.005988024,17.26294358,662.5365854,0.00243250739,0.0213765402,0.020054815
968834B420,백채*********,서울 성동구 상원길 24.,서울 성동구,한식-찌개/전골1,한식-찌개/전골,뚝섬,20111205,,0.533362883,-0.0227272727,0.904411765,8.632947505,663.6659091,0.0374938808,0.0292653329,0.051013533
B7564CFF4B,미사*,서울 성동구 상원길 24.,서울 성동구,,한식-단품요리일반,뚝섬,20131210,,0.136469413,-0.0256410256,1.058823529,26.82771466,661.6871795,0.0070418238,0.00622245098,0.018054109
9092940228,하이***,서울 성동구 상원길 39.,서울 성동구,,분식,뚝섬,20150708,,0.332321851,-0.0218687873,0.573275862,10.73616449,664.2489066,0.0257114032,0.0222766687,0.019854877
CD0848A352,쥬씨*****,서울 성동구 상원길 39.,서울 성동구,주스1,주스,뚝섬,20160718,,0.962746689,-0.0216535433,1.090909091,7.570560525,664.3950787,0.0179244264,0.0290616548,0.0019060775
DA1B23659C,종로**,서울 성동구 상원길 51.,서울 성동구,,떡/한과 제조,뚝섬,20131204,,-1.183215957,-0.0265060241,1.015384615,29.47508255,661.099759,0.0133891763,0.0128616315,0.0010586113
EC5DF75B11,신전***,서울 성동구 상원길 59.,서울 성동구,분식12,분식,뚝섬,20160622,,0.70580095,-0.026128266,0.88688946,9.661416124,661.3562945,-0.0083180074,0.00849288159,0.10921579
7727CDA849,코너*,서울 성동구 상원길 64.,서울 성동구,,양식,뚝섬,20191011,,1.42550361,-0.0186915888,0.334622824,13.06315388,666.4065421,0.000701897213,0.0296065137,0.0004065913
735CDC10F9,일로*******,서울 성동구 상원길 66.,서울 성동구,,한식-단품요리일반,뚝섬,20160610,,0.182382625,-0.0216535433,1.266375546,18.3896433,664.3950787,0.0179244264,0.0290616548,0.03115074
F42D0B483B,동부**,서울 성동구 성수1가1동,서울 성동구,,축산물,성수,20140212,,-0.301091376,-0.0259615385,1.473867596,22.55523944,661.4695192,-0.00548096438,0.0184036441,0.004417755
3DEF9DCDB9,김밥**,서울 성동구 아차산로 6,서울 성동구,분식4,분식,뚝섬,20060427,,0.681994339,-0.029972752,0.306748466,7.352895657,658.7455041,-0.0428372053,0.0339501611,0.00170575
D9C37DB102,로데***,서울 성동구 용답19길 5,서울 성동구,,한식-육류/고기,답십리,20050525,,-0.502763528,-0.0283687943,0.721343874,14.39601491,659.8347518,0.00609756098,0.0117176762,0.0369302
F5F6298388,동호**,서울 성동구 용답동 5-3,서울 성동구,,일식당,답십리,19960112,,-0.470235609,-0.025974026,0.376811594,21.7771982,661.461039,0.0136949517,0.00720525462,0.0041889716
D10F02182E,과일**,서울 성동구 장터길 37.,서울 성동구,,청과물,금남시장,20240118,,0.379473319,-0.0174825175,1.069306931,20.47391843,667.2276224,0.0172889724,0.00872796919,0.010764304
B3301EF2AC,부원**,서울 성동구 장터길 39.,서울 성동구,,한식-냉면,금남시장,20070822,,0.943879807,-0.0292887029,0.607142857,5.119231847,659.2100418,0.0105394601,0.0154584543,0.0011315154
747B2FF05E,장군**,서울 성동구 장터길 46.,서울 성동구,,백반/가정식,금남시장,20090511,,-0.354631226,-0.0205479452,1.111470113,21.10029791,665.1458904,0.0112262522,0.00459485992,0.0049012224
BD1FD7F407,바르********,서울 성동구 행당로 103,서울 성동구,분식10,분식,행당,20141204,,-0.474087081,-0.0364963504,0.871428571,9.613559929,654.3153285,0.0479666319,0.0195862348,0.0051992116
9977D38E3F,이삭***,서울 성동구 행당로 119,서울 성동구,샌드위치/토스트3,샌드위치/토스트,행당,20150430,,-0.300964633,-0.0354609929,0.906976744,11.85201651,655.0184397,-0.0106190604,0.0196170803,0.0101689575
88375A5971,김밥**,서울 성동구 행당로 129,서울 성동구,,분식,왕십리,20080328,,2.192652749,-0.0220082531,0.871428571,5.786087023,664.1541953,0.0401748589,0.0166450828,0.005529084
3114F5BFDA,도담**,서울 성동구 행당로 76.,서울 성동구,,인삼제품,행당,20131028,,-0.136082763,-0.0333333333,1.064516129,25.00150701,656.4633333,0.0153321976,0.00896515685,0.01764729
EB66B019B5,카페*********,서울 성동구 행당로 79.,서울 성동구,,카페,행당,20160621,,-0.683988527,-0.034965035,1.298646362,15.08074696,655.3552448,0.000226800227,0.0135819386,0.0036571105
CA28FD6B8A,왕십***,서울 성동구 행당로 82.,서울 성동구,,미곡상,행당,20140818,,0.707106781,-0.0168067227,1.363636364,22.55523944,667.6865546,-0.0526742886,0.027050145,0.0031179166
66317DF98C,치치****,서울 성동구 행당로 84.,서울 성동구,,주류,행당,20210506,,-0.774596669,-0.032,1.5,61.49604565,657.3688,0.0310313901,0.0136235342,0.07453637
